room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12877758,35057283,Entire home/apt,,24,1,,2,1.0,82.0,2.0,56.158129,10.202415,2016-10-29 01:37:27.043500
7279716,6723167,Entire home/apt,,24,13,5.0,4,1.0,80.0,2.0,56.158946,10.200166,2016-10-29 01:18:30.735150
6679231,34961505,Entire home/apt,,24,20,4.5,4,2.0,83.0,4.0,56.159121,10.200138,2016-10-29 00:11:39.916442
5485321,4213126,Entire home/apt,,24,24,5.0,4,1.0,79.0,2.0,56.159715,10.200019,2016-10-29 00:48:21.328404
9871721,16935399,Entire home/apt,,24,1,,4,2.0,75.0,1.0,56.159298,10.20131,2016-10-29 00:50:54.846131
6600101,34528640,Entire home/apt,,24,4,3.5,5,2.0,136.0,2.0,56.158646,10.206785,2016-10-29 00:44:19.990005
12603974,68404160,Entire home/apt,,24,4,5.0,7,5.0,113.0,1.0,56.160054,10.200349,2016-10-29 01:40:36.692390
5507580,28445003,Entire home/apt,,24,19,4.0,4,2.0,57.0,1.0,56.160108,10.200248,2016-10-29 00:39:26.117993
2557505,10905996,Entire home/apt,,24,5,5.0,2,1.0,91.0,2.0,56.159163,10.20641,2016-10-29 00:04:07.775819
1058431,3465104,Entire home/apt,,24,27,5.0,2,1.0,75.0,2.0,56.157849,10.202211,2016-10-29 01:25:27.669023
13087249,7915004,Entire home/apt,,24,2,,2,1.0,88.0,2.0,56.160516,10.208585,2016-10-28 23:24:44.713685
10844680,56167957,Entire home/apt,,24,29,4.5,3,1.0,58.0,2.0,56.149429,10.201389,2016-10-29 00:37:57.970050
13654911,42988451,Entire home/apt,,1,0,,2,2.0,30.0,1.0,56.141077,10.202576,2016-10-29 01:00:04.760073
3475371,17505617,Entire home/apt,,24,15,4.5,2,1.0,45.0,2.0,56.144241,10.208243,2016-10-29 00:06:05.280819
13178930,73697852,Entire home/apt,,24,19,4.5,5,2.0,76.0,2.0,56.147787,10.207291,2016-10-28 23:26:18.669102
9762587,7415867,Entire home/apt,,24,1,,2,1.0,68.0,1.0,56.14444,10.206829,2016-10-29 00:05:32.662146
13618312,66849704,Entire home/apt,,24,6,4.0,6,2.0,150.0,2.0,56.153026,10.209213,2016-10-29 00:44:26.837188
4671973,24167493,Entire home/apt,,24,13,5.0,2,1.0,61.0,3.0,56.146569,10.207934,2016-10-29 00:23:32.386703
12925343,69972998,Entire home/apt,,24,13,4.5,2,1.0,72.0,2.0,56.148825,10.200102,2016-10-28 23:14:05.745324
13736455,44818597,Entire home/apt,,24,4,5.0,3,1.0,106.0,3.0,56.14555,10.205988,2016-10-28 23:52:28.944936
12065228,64639041,Entire home/apt,,24,16,5.0,2,1.0,61.0,1.0,56.146446,10.204862,2016-10-29 00:48:37.132086
13738720,80419625,Entire home/apt,,24,0,,3,1.0,19.0,3.0,56.148605,10.207233,2016-10-29 00:53:27.514050
7614650,39212433,Entire home/apt,,6,5,5.0,3,1.0,61.0,2.0,56.153601,10.1805,2016-10-29 00:09:54.483069
7355107,32343558,Entire home/apt,,6,23,4.5,2,1.0,38.0,1.0,56.153103,10.172516,2016-10-28 23:58:56.461040
7633352,40044525,Entire home/apt,,6,4,4.5,6,3.0,98.0,5.0,56.14975,10.160977,2016-10-29 00:01:50.289487
13087251,7206289,Entire home/apt,,6,0,,6,4.0,105.0,3.0,56.150205,10.156325,2016-10-28 23:51:56.321810
10936887,12999010,Entire home/apt,,6,11,4.0,5,2.0,44.0,1.0,56.152147,10.157804,2016-10-29 00:52:24.482204
6656535,34839797,Entire home/apt,,2,0,,6,1.0,75.0,2.0,56.150534,10.182704,2016-10-29 00:44:08.997398
7836001,41273215,Entire home/apt,,6,0,,7,3.0,91.0,1.0,56.148296,10.157852,2016-10-29 01:12:06.465296
13619120,23017736,Entire home/apt,,10,1,,6,3.0,75.0,2.0,56.149463,10.066885,2016-10-29 00:07:40.495613
7035018,36881656,Entire home/apt,,6,1,,4,2.0,91.0,14.0,56.149798,10.158397,2016-10-28 23:31:58.969281
7386186,21875498,Entire home/apt,,6,4,5.0,4,2.0,82.0,3.0,56.153474,10.158097,2016-10-29 01:38:28.055451
6380292,11967531,Entire home/apt,,2,0,,4,2.0,151.0,3.0,56.15302,10.181961,2016-10-29 01:07:42.763143
5088799,26288720,Entire home/apt,,10,4,5.0,8,4.0,150.0,7.0,56.150041,10.128172,2016-10-29 00:45:32.563164
7051604,36980756,Entire home/apt,,10,0,,4,2.0,121.0,1.0,56.151844,10.068427,2016-10-29 00:20:04.859010
6684264,34295986,Entire home/apt,,6,0,,3,2.0,84.0,1.0,56.153127,10.156069,2016-10-29 01:34:11.546295
7155444,37472535,Entire home/apt,,6,0,,3,3.0,53.0,3.0,56.148338,10.166985,2016-10-29 00:30:51.816522
6325703,32917129,Entire home/apt,,6,0,,4,2.0,83.0,5.0,56.152941,10.153213,2016-10-29 00:26:47.495747
6344899,8728229,Entire home/apt,,10,0,,4,2.0,76.0,5.0,56.153349,10.10824,2016-10-29 00:34:59.497012
9382461,48675670,Entire home/apt,,6,0,,2,1.0,44.0,3.0,56.152908,10.155063,2016-10-29 00:31:42.041026
3345572,16887273,Entire home/apt,,6,0,,2,1.0,38.0,1.0,56.153722,10.146632,2016-10-29 00:10:17.942297
14530280,7253736,Entire home/apt,,6,3,5.0,2,1.0,53.0,1.0,56.149992,10.169098,2016-10-29 00:46:24.030054
9947729,51122755,Entire home/apt,,6,0,,3,1.0,45.0,1.0,56.15236,10.156004,2016-10-29 00:09:13.758874
6950241,36438957,Entire home/apt,,6,0,,2,1.0,30.0,7.0,56.152865,10.154021,2016-10-28 23:48:30.077070
12883107,64763954,Entire home/apt,,6,2,,5,3.0,75.0,3.0,56.152727,10.154557,2016-10-29 00:23:00.456270
7298152,38165108,Entire home/apt,,6,4,4.5,2,1.0,30.0,1.0,56.148851,10.144674,2016-10-29 01:35:47.312040
14461966,62547821,Entire home/apt,,6,1,,3,1.0,45.0,2.0,56.153745,10.15592,2016-10-28 23:51:01.718722
13711092,11284379,Entire home/apt,,6,5,4.5,6,3.0,75.0,2.0,56.151726,10.149449,2016-10-29 00:53:41.653503
12960708,64889906,Entire home/apt,,24,2,,2,2.0,61.0,1.0,56.155113,10.191595,2016-10-29 00:51:55.669804
11477186,31030704,Entire home/apt,,24,3,4.5,3,1.0,45.0,1.0,56.156926,10.190429,2016-10-28 23:41:26.902024
13500213,35489252,Entire home/apt,,6,1,,4,2.0,76.0,1.0,56.15442,10.179423,2016-10-29 01:38:54.589158
7406825,6995628,Entire home/apt,,24,2,,4,2.0,91.0,1.0,56.159065,10.191325,2016-10-28 23:34:25.532918
10358467,53311341,Entire home/apt,,6,10,5.0,4,1.0,68.0,1.0,56.155304,10.180288,2016-10-29 00:33:47.338808
5513454,28513413,Entire home/apt,,24,11,4.5,2,1.0,69.0,1.0,56.157039,10.184039,2016-10-28 23:43:50.984955
6654248,34828234,Entire home/apt,,6,4,3.5,4,2.0,105.0,1.0,56.155971,10.180027,2016-10-28 23:21:11.372176
6090376,16994746,Entire home/apt,,6,12,5.0,3,2.0,75.0,1.0,56.157237,10.181822,2016-10-29 00:06:45.617349
12920884,3265146,Entire home/apt,,24,1,,5,2.0,61.0,2.0,56.159892,10.18418,2016-10-28 23:20:20.937602
4410735,22894122,Entire home/apt,,24,21,4.0,2,1.0,48.0,1.0,56.161475,10.183815,2016-10-29 01:19:12.092309
3256558,16454984,Entire home/apt,,10,6,4.5,4,2.0,38.0,2.0,56.153976,10.132317,2016-10-29 00:54:51.328474
3261249,14108157,Entire home/apt,,24,28,4.5,3,1.0,80.0,1.0,56.166091,10.189068,2016-10-29 01:34:39.217776
14743699,16282497,Entire home/apt,,3,2,,4,1.0,66.0,2.0,56.165951,10.18657,2016-10-28 23:33:43.956218
4948463,589574,Entire home/apt,,3,2,,6,1.0,61.0,3.0,56.167924,10.18732,2016-10-29 01:00:27.106416
11666663,61929861,Entire home/apt,,3,11,4.5,4,1.0,83.0,1.0,56.167893,10.18601,2016-10-29 00:45:21.543772
11453679,40567058,Entire home/apt,,24,1,,3,2.0,71.0,4.0,56.157454,10.191119,2016-10-28 23:16:43.838285
9662943,49940198,Entire home/apt,,24,2,,4,1.0,45.0,4.0,56.155223,10.18615,2016-10-28 23:54:05.431238
13823985,75364258,Entire home/apt,,6,0,,4,1.0,91.0,3.0,56.158677,10.182645,2016-10-29 01:21:36.387006
6478244,33846873,Entire home/apt,,24,7,5.0,4,2.0,121.0,2.0,56.157899,10.184729,2016-10-29 01:10:50.767252
9321620,19498663,Entire home/apt,,24,1,,2,1.0,121.0,1.0,56.16653,10.189988,2016-10-29 00:57:16.032750
6099579,30837954,Entire home/apt,,24,3,4.0,2,1.0,74.0,2.0,56.157388,10.184247,2016-10-29 00:38:07.486674
15529470,82977138,Entire home/apt,,24,1,,4,2.0,68.0,1.0,56.156964,10.184967,2016-10-29 00:47:13.540459
8929753,46691313,Entire home/apt,,24,2,,3,1.0,68.0,1.0,56.158531,10.185189,2016-10-29 00:19:44.761546
1975046,10195684,Entire home/apt,,24,14,4.5,4,1.0,91.0,2.0,56.163953,10.187924,2016-10-29 00:21:07.806152
13289680,54219891,Entire home/apt,,6,0,,5,1.0,38.0,5.0,56.154229,10.167943,2016-10-28 23:47:36.026263
14065644,26778785,Entire home/apt,,24,0,,2,1.0,68.0,2.0,56.158171,10.190561,2016-10-28 23:55:35.490611
12141070,65177520,Entire home/apt,,24,12,4.5,5,2.0,75.0,2.0,56.166635,10.19131,2016-10-29 00:26:41.146039
14397901,83781097,Entire home/apt,,6,0,,4,1.0,57.0,1.0,56.155613,10.180452,2016-10-28 23:21:23.287497
6700480,34344471,Entire home/apt,,6,0,,5,2.0,150.0,1.0,56.156397,10.181552,2016-10-29 00:16:51.421466
14200681,17129730,Entire home/apt,,24,3,4.5,4,2.0,75.0,2.0,56.153939,10.188573,2016-10-29 00:40:41.990786
13667567,22355766,Entire home/apt,,24,0,,6,1.0,64.0,3.0,56.157688,10.19053,2016-10-29 00:28:43.837494
1005959,5532272,Entire home/apt,,10,3,4.5,6,3.0,115.0,5.0,56.155664,10.111566,2016-10-28 23:39:27.388649
13363341,13478505,Entire home/apt,,24,0,,5,2.0,75.0,5.0,56.164753,10.190873,2016-10-28 23:34:15.097348
10521915,54216948,Entire home/apt,,6,6,4.5,4,1.0,68.0,2.0,56.1553,10.149097,2016-10-29 00:11:43.849881
10008146,51406769,Entire home/apt,,24,0,,6,3.0,73.0,1.0,56.157435,10.189825,2016-10-29 00:40:54.568395
806948,4247164,Entire home/apt,,24,89,4.5,4,1.0,91.0,1.0,56.156387,10.1918,2016-10-29 01:05:27.391212
3464669,17456121,Entire home/apt,,24,1,,2,1.0,45.0,2.0,56.154166,10.186419,2016-10-28 23:42:02.551541
5522176,28637246,Entire home/apt,,6,3,4.5,3,1.0,53.0,1.0,56.155763,10.175262,2016-10-28 23:26:27.863263
7558709,39621204,Entire home/apt,,24,0,,4,2.0,91.0,1.0,56.158109,10.190446,2016-10-28 23:23:17.464781
13407219,60870080,Entire home/apt,,6,0,,4,2.0,75.0,1.0,56.156045,10.1811,2016-10-29 01:18:22.807339
4859618,24997860,Entire home/apt,,24,11,5.0,4,2.0,166.0,2.0,56.153959,10.186257,2016-10-29 00:30:09.618259
6845674,35871248,Entire home/apt,,24,0,,2,1.0,24.0,7.0,56.156965,10.190099,2016-10-29 00:46:17.417864
7937278,38450254,Entire home/apt,,24,0,,2,1.0,68.0,1.0,56.15756,10.188433,2016-10-29 01:09:17.927433
13380524,76050787,Entire home/apt,,24,0,,2,1.0,46.0,3.0,56.157125,10.185225,2016-10-29 01:24:27.179981
11727102,51532321,Entire home/apt,,24,0,,4,2.0,74.0,1.0,56.155142,10.191884,2016-10-29 00:03:29.966859
15643118,9361205,Entire home/apt,,10,0,,7,2.0,106.0,3.0,56.155245,10.112819,2016-10-29 01:37:14.681759
13816944,61483324,Entire home/apt,,24,1,,4,1.0,45.0,1.0,56.159948,10.187757,2016-10-29 01:05:46.646946
10249018,52681432,Entire home/apt,,24,1,,2,1.0,36.0,1.0,56.155095,10.190818,2016-10-29 01:38:06.517434
11098272,48729900,Entire home/apt,,24,6,4.5,4,1.0,66.0,1.0,56.155801,10.184681,2016-10-29 01:32:56.631546
7855359,41395379,Entire home/apt,,6,3,4.5,3,1.0,30.0,1.0,56.158841,10.182228,2016-10-29 01:12:29.141847
11648590,32453423,Entire home/apt,,24,0,,4,1.0,53.0,5.0,56.157682,10.189127,2016-10-29 00:26:08.581016
8639412,45422208,Entire home/apt,,24,7,4.5,2,2.0,64.0,2.0,56.172687,10.212439,2016-10-28 23:34:33.176265
5915793,16386822,Entire home/apt,,24,2,,6,3.0,227.0,7.0,56.174634,10.216406,2016-10-29 00:36:42.853468
13151638,13275674,Entire home/apt,,4,10,5.0,5,2.0,82.0,1.0,56.172835,10.210086,2016-10-28 23:51:38.119328
3799167,3919230,Entire home/apt,,4,22,5.0,4,2.0,121.0,2.0,56.173261,10.210484,2016-10-29 00:50:11.384602
11375047,23185681,Entire home/apt,,4,4,5.0,2,1.0,98.0,2.0,56.174597,10.211832,2016-10-28 23:47:28.287832
13253615,3174122,Entire home/apt,,4,0,,4,2.0,82.0,2.0,56.170282,10.196218,2016-10-29 00:37:47.089752
12748836,37029293,Entire home/apt,,4,7,4.5,2,1.0,45.0,1.0,56.173483,10.205429,2016-10-29 00:13:13.351913
11102394,50847420,Entire home/apt,,3,0,,2,1.0,75.0,1.0,56.168824,10.186347,2016-10-28 23:26:31.562681
12601355,68383010,Entire home/apt,,4,6,5.0,3,1.0,68.0,1.0,56.172729,10.201904,2016-10-29 00:31:54.655716
6565985,34345081,Entire home/apt,,4,3,5.0,3,1.0,75.0,7.0,56.172446,10.200591,2016-10-29 01:33:37.472678
3387719,17092840,Entire home/apt,,4,18,5.0,1,1.0,75.0,1.0,56.17288,10.200991,2016-10-28 23:37:40.487882
14476194,89188619,Entire home/apt,,24,4,4.5,2,0.0,68.0,1.0,56.170425,10.215374,2016-10-29 00:48:33.355875
5528954,28673199,Entire home/apt,,4,5,5.0,3,1.0,45.0,2.0,56.173096,10.198031,2016-10-28 23:54:56.789551
11150782,57978945,Entire home/apt,,4,0,,1,1.0,28.0,14.0,56.173,10.198759,2016-10-29 00:05:23.277971
13594357,78565190,Entire home/apt,,4,0,,3,2.0,72.0,3.0,56.173295,10.199955,2016-10-29 01:29:10.399237
8864824,13901250,Entire home/apt,,4,3,5.0,2,1.0,45.0,3.0,56.17416,10.202762,2016-10-29 00:44:17.619420
6514640,34059852,Entire home/apt,,4,15,5.0,3,1.0,68.0,1.0,56.174534,10.200558,2016-10-29 00:07:23.019049
13953814,42451710,Entire home/apt,,4,2,,2,1.0,64.0,1.0,56.174687,10.200009,2016-10-29 01:27:38.073702
12706298,4961330,Entire home/apt,,4,0,,4,2.0,151.0,3.0,56.173258,10.193258,2016-10-29 01:03:29.336841
7608827,39904689,Entire home/apt,,11,4,,8,3.0,101.0,2.0,56.173274,10.125274,2016-10-29 00:48:04.403849
12793518,29578114,Entire home/apt,,11,5,5.0,4,1.0,57.0,1.0,56.171965,10.134597,2016-10-29 01:10:19.119120
3941573,13886577,Entire home/apt,,3,12,5.0,4,2.0,67.0,2.0,56.173256,10.173164,2016-10-29 00:16:36.880661
5728463,28917974,Entire home/apt,,3,12,5.0,6,4.0,135.0,3.0,56.175501,10.172981,2016-10-29 01:07:37.564383
5897237,15946060,Entire home/apt,,5,0,,6,3.0,121.0,1.0,56.199484,10.225756,2016-10-28 23:36:07.923099
3618459,18210195,Entire home/apt,,24,0,,3,1.0,89.0,2.0,56.170595,10.212601,2016-10-29 01:00:07.704457
8138435,5411094,Entire home/apt,,24,1,,3,1.0,50.0,3.0,56.169489,10.195542,2016-10-29 01:01:01.678383
5788859,28417216,Entire home/apt,,4,8,4.5,4,2.0,61.0,2.0,56.173943,10.201123,2016-10-28 23:46:46.585327
10306402,52227208,Entire home/apt,,24,0,,2,1.0,49.0,1.0,56.170822,10.216023,2016-10-29 00:10:55.660558
3024652,11042998,Entire home/apt,,24,4,4.0,4,1.0,65.0,1.0,56.169893,10.216982,2016-10-29 00:34:32.763354
6860269,35949738,Entire home/apt,,4,2,,4,2.0,121.0,1.0,56.174971,10.199345,2016-10-28 23:44:34.681015
6373420,33212498,Entire home/apt,,4,11,4.5,4,1.0,75.0,2.0,56.17349,10.201811,2016-10-28 23:39:40.904626
1452603,7793055,Entire home/apt,,11,35,4.5,4,1.0,68.0,2.0,56.170698,10.131114,2016-10-29 01:34:48.419948
6490137,28387841,Entire home/apt,,11,0,,3,0.0,62.0,4.0,56.171809,10.134846,2016-10-29 01:06:35.409981
10348683,17277403,Entire home/apt,,24,4,5.0,4,1.0,54.0,1.0,56.172678,10.21783,2016-10-28 23:41:07.510204
10652170,55007931,Entire home/apt,,24,0,,4,2.0,91.0,1.0,56.168697,10.218799,2016-10-29 00:41:29.792739
11798803,62828579,Entire home/apt,,24,0,,5,2.0,98.0,3.0,56.170058,10.219185,2016-10-29 01:22:21.580961
14052609,7712990,Entire home/apt,,4,0,,5,3.0,75.0,1.0,56.170721,10.197037,2016-10-29 01:24:33.218748
6787784,35536545,Entire home/apt,,24,0,,5,3.0,116.0,1.0,56.17443,10.216395,2016-10-28 23:57:44.419143
10244583,10131181,Entire home/apt,,4,2,,3,2.0,42.0,1.0,56.175385,10.211063,2016-10-28 23:28:29.603017
13303409,62775384,Entire home/apt,,24,0,,5,2.0,98.0,3.0,56.171088,10.214239,2016-10-28 23:37:42.458752
10323482,24010598,Entire home/apt,,24,4,4.5,2,1.0,76.0,1.0,56.170723,10.217109,2016-10-29 00:08:53.707249
14317909,32176643,Entire home/apt,,24,1,,2,1.0,98.0,1.0,56.16977,10.214456,2016-10-28 23:32:11.007048
4210930,21851491,Entire home/apt,,24,0,,3,3.0,83.0,2.0,56.174205,10.22026,2016-10-28 23:30:18.211113
9445245,48948650,Entire home/apt,,24,8,5.0,4,1.0,45.0,1.0,56.173514,10.215812,2016-10-28 23:42:30.631326
6241674,31950609,Entire home/apt,,24,1,,4,2.0,64.0,1.0,56.170462,10.218571,2016-10-28 23:48:58.465617
8952432,40850130,Entire home/apt,,24,10,5.0,4,1.0,42.0,1.0,56.173726,10.216227,2016-10-28 23:45:51.456912
5895621,30620477,Entire home/apt,,24,3,4.0,2,1.0,48.0,2.0,56.173964,10.218899,2016-10-29 01:09:04.755007
3127877,15886426,Entire home/apt,,24,3,4.5,4,2.0,35.0,2.0,56.172404,10.218622,2016-10-29 00:37:41.525510
7342481,38465788,Entire home/apt,,24,29,5.0,4,2.0,99.0,2.0,56.173609,10.217879,2016-10-29 00:17:52.423325
9474039,33719203,Entire home/apt,,4,0,,4,1.0,61.0,1.0,56.17543,10.203338,2016-10-29 01:20:31.588095
8348167,44002345,Entire home/apt,,24,21,5.0,4,1.0,82.0,1.0,56.169857,10.214586,2016-10-28 23:37:37.129712
6253597,32483476,Entire home/apt,,3,0,,4,2.0,83.0,1.0,56.174376,10.163068,2016-10-29 00:07:16.502204
15667724,72287741,Entire home/apt,,24,0,,4,2.0,61.0,2.0,56.172997,10.211506,2016-10-28 23:40:02.847977
6219288,32253847,Entire home/apt,,4,2,,2,1.0,65.0,1.0,56.17345,10.211495,2016-10-28 23:15:13.759014
15659111,55827135,Entire home/apt,,24,0,,6,6.0,79.0,1.0,56.169847,10.196487,2016-10-28 23:17:49.596101
6796806,35577512,Entire home/apt,,24,1,,4,2.0,151.0,1.0,56.173932,10.219157,2016-10-29 01:25:41.549618
15215012,96668730,Entire home/apt,,4,3,5.0,3,2.0,29.0,1.0,56.171491,10.19362,2016-10-28 23:16:46.647634
1243474,6777508,Entire home/apt,,4,5,5.0,6,1.0,59.0,2.0,56.174908,10.211735,2016-10-28 23:43:42.831217
3790939,19460432,Entire home/apt,,24,3,5.0,2,1.0,61.0,1.0,56.174297,10.217731,2016-10-28 23:29:39.037168
10120377,11595493,Entire home/apt,,24,0,,2,1.0,65.0,1.0,56.169625,10.210116,2016-10-28 23:13:21.480338
13125773,73059920,Entire home/apt,,4,0,,3,1.0,45.0,7.0,56.173436,10.201768,2016-10-28 23:39:48.414445
1420294,7646766,Entire home/apt,,3,16,5.0,3,2.0,119.0,1.0,56.175686,10.165558,2016-10-29 00:46:26.332808
6831774,35790175,Entire home/apt,,4,0,,3,2.0,41.0,6.0,56.174121,10.198629,2016-10-29 00:18:29.652691
9151705,47646518,Entire home/apt,,24,0,,2,1.0,74.0,1.0,56.169912,10.216073,2016-10-28 23:50:05.664265
13637002,31408814,Entire home/apt,,24,0,,3,1.0,84.0,3.0,56.172465,10.214781,2016-10-29 00:36:04.673029
11855232,30229367,Entire home/apt,,24,0,,2,1.0,72.0,1.0,56.172944,10.218848,2016-10-29 01:11:26.585632
12361781,23209107,Entire home/apt,,24,1,,2,1.0,45.0,1.0,56.17132,10.213837,2016-10-28 23:21:04.475890
13502076,77451505,Entire home/apt,,24,0,,2,1.0,57.0,3.0,56.171611,10.218871,2016-10-29 01:40:40.425523
10247525,52671671,Entire home/apt,,4,0,,6,2.0,90.0,1.0,56.170098,10.194296,2016-10-29 01:00:49.266337
12421122,28360899,Entire home/apt,,24,0,,3,1.0,61.0,1.0,56.17425,10.215149,2016-10-28 23:27:53.362531
13412814,76394748,Entire home/apt,,4,0,,5,2.0,82.0,3.0,56.170712,10.195063,2016-10-29 01:02:52.331789
2574184,13181440,Entire home/apt,,24,0,,3,2.0,61.0,1.0,56.170956,10.216136,2016-10-28 23:20:27.749122
6824592,35747981,Entire home/apt,,4,1,,2,0.0,45.0,1.0,56.174619,10.182134,2016-10-29 00:59:55.043462
7844605,15856860,Entire home/apt,,24,0,,2,1.0,73.0,4.0,56.16936,10.209595,2016-10-28 23:28:44.745907
14824272,92689021,Entire home/apt,,24,1,,3,1.0,53.0,2.0,56.163811,10.214233,2016-10-29 00:48:31.891615
7229663,11161746,Entire home/apt,,24,0,,4,1.0,98.0,1.0,56.159328,10.21073,2016-10-28 23:47:51.612520
15369405,50833055,Entire home/apt,,24,0,,2,1.0,61.0,1.0,56.160523,10.206203,2016-10-28 23:52:54.290983
13762541,21225269,Entire home/apt,,24,0,,4,2.0,75.0,2.0,56.161046,10.213086,2016-10-29 00:45:46.850240
14293486,14135933,Entire home/apt,,24,1,,4,1.0,129.0,2.0,56.160181,10.212387,2016-10-28 23:43:18.554559
7427343,38827903,Entire home/apt,,24,1,,2,0.0,34.0,3.0,56.154725,10.209748,2016-10-29 01:30:05.516536
14813806,3659870,Entire home/apt,,24,0,,2,0.0,75.0,2.0,56.154764,10.204891,2016-10-29 00:16:45.661489
13652561,2871244,Entire home/apt,,24,0,,2,1.0,121.0,14.0,56.154338,10.206364,2016-10-29 00:09:22.774044
5088633,26287809,Entire home/apt,,24,1,,3,1.0,53.0,2.0,56.161577,10.213399,2016-10-28 23:25:30.927171
12354984,63194287,Entire home/apt,,24,0,,2,1.0,58.0,1.0,56.156074,10.211351,2016-10-28 23:52:14.715706
1247774,6799502,Entire home/apt,,24,5,4.5,6,3.0,181.0,4.0,56.160441,10.20494,2016-10-29 00:06:14.579490
7674917,40300006,Entire home/apt,,24,0,,2,1.0,56.0,1.0,56.159301,10.211512,2016-10-29 01:25:30.910494
6487261,22557169,Entire home/apt,,24,4,4.0,4,1.0,68.0,2.0,56.156172,10.208609,2016-10-29 00:07:20.123413
7320272,38346705,Entire home/apt,,24,0,,2,1.0,53.0,5.0,56.15991,10.214343,2016-10-28 23:20:35.188899
7030790,36858868,Entire home/apt,,24,1,,4,1.0,45.0,1.0,56.160978,10.215176,2016-10-29 01:40:19.039162
6963704,13012871,Entire home/apt,,24,17,5.0,4,2.0,90.0,5.0,56.159121,10.210992,2016-10-29 00:11:02.733617
8423844,34651816,Entire home/apt,,24,6,5.0,4,1.0,32.0,1.0,56.170467,10.220297,2016-10-29 00:55:16.495993
3027310,6145960,Entire home/apt,,24,1,,4,1.0,61.0,2.0,56.169807,10.21944,2016-10-28 23:57:05.377559
7650610,40145550,Entire home/apt,,24,1,,2,2.0,68.0,2.0,56.167932,10.219621,2016-10-29 00:09:07.642159
5997336,8873931,Entire home/apt,,24,1,,4,2.0,135.0,1.0,56.166127,10.228381,2016-10-28 23:43:01.923704
3149831,9579077,Entire home/apt,,24,2,,4,1.0,98.0,1.0,56.165661,10.22895,2016-10-29 00:59:56.975754
12137574,65156069,Entire home/apt,,24,0,,2,1.0,83.0,1.0,56.166164,10.23066,2016-10-29 01:05:06.940130
14535144,12873382,Entire home/apt,,24,1,,4,2.0,136.0,1.0,56.164802,10.229239,2016-10-29 00:51:51.459151
2796723,1393318,Entire home/apt,,24,19,4.5,3,1.0,74.0,1.0,56.165169,10.230608,2016-10-29 00:22:31.069160
11932419,6581105,Entire home/apt,,24,0,,4,2.0,241.0,1.0,56.164481,10.230179,2016-10-29 00:34:53.964679
12662775,67890060,Entire home/apt,,24,17,4.0,4,1.0,30.0,1.0,56.166578,10.224392,2016-10-29 01:28:29.618084
5121886,24831247,Entire home/apt,,24,4,4.5,4,1.0,89.0,2.0,56.166019,10.228345,2016-10-29 01:14:39.519715
6715047,35157394,Entire home/apt,,24,2,,4,2.0,85.0,1.0,56.167949,10.219937,2016-10-28 23:33:35.972984
10357088,53305338,Entire home/apt,,24,2,,4,2.0,143.0,6.0,56.167161,10.219963,2016-10-29 00:34:11.476481
11922597,24540411,Entire home/apt,,24,2,,5,2.0,159.0,2.0,56.16397,10.229191,2016-10-29 00:11:27.264431
14816099,4288128,Entire home/apt,,24,0,,6,2.0,136.0,2.0,56.164616,10.223746,2016-10-28 23:54:08.786836
5418144,2574799,Entire home/apt,,24,0,,4,2.0,98.0,2.0,56.165334,10.229723,2016-10-29 00:29:42.015994
10916280,32187033,Entire home/apt,,24,0,,4,1.0,68.0,1.0,56.165753,10.22407,2016-10-29 00:01:13.401420
6787550,24792099,Entire home/apt,,24,1,,3,1.0,75.0,1.0,56.16478,10.226044,2016-10-29 00:45:39.466956
13647324,29336364,Entire home/apt,,24,0,,2,1.0,53.0,2.0,56.164364,10.22359,2016-10-28 23:50:36.296987
13158577,73474571,Entire home/apt,,24,0,,3,1.0,113.0,1.0,56.164726,10.228162,2016-10-29 00:20:13.544577
13273448,68658254,Entire home/apt,,24,0,,4,1.0,75.0,1.0,56.165464,10.229729,2016-10-29 01:39:51.849529
7001508,23210584,Entire home/apt,,24,0,,3,2.0,91.0,1.0,56.165358,10.22502,2016-10-29 01:17:16.661443
